"id","wave","country_name","iso_code","marital_status","num_of_children","rural_urban_living","age_category","education","gender","employment","trust_people","freq_rel_service_use","freq_internet_personal","freq_sports","freq_social_activities","vol_community_service","vol_education_cult_org","vol_social_charities","vol_political_parties","vol_other_organisation","volunteering_frequency","sei_left_out_soc","sei_life_is_complicated","sei_not_recognised","sei_looked_down","sei_feel_close_to_people","sei","mwbi_felt_cheerful","mwbi_felt_calm","mwbi_felt_active","mwbi_felt_fresh","mwbi_life_is_interesting","mwbi_felt_tense","mwbi_felt_lonely","mwbi_felt_downhearted","mwbi","wlbc_too_tired_household","wlbc_fam_responsibilities","wlbc_cannot_focus_on_work","wlbc","hrs_work_first_job","hrs_work_additional_job","work_hrs"
"IT1965021","2011","Ireland","IE","Married or living with partner","3","A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",4,4,1,4,5,1,2,4,4,4,3,4,5,4,4,2,1.75,2,3,2,3,2,6,6,6,72,5,5,3,1,20,NA,20
"IT1867022","2011","Ireland","IE","Married or living with partner","2","The open countryside","35-49","Upper secondary education (ISCED 3)","Female","Homemaker",1,3,2,1,5,4,2,4,4,4,3,4,3,3,3,2,2.75,2,2,2,2,2,4,6,5,80,NA,NA,NA,NA,NA,NA,NA
"IT1867527","2011","Ireland","IE","Married or living with partner","3","The open countryside","35-49","Upper secondary education (ISCED 3)","Female","Homemaker",1,2,5,2,2,4,3,4,4,4,2,5,2,2,2,5,3.25,2,2,2,2,2,5,6,6,80,NA,NA,NA,NA,NA,NA,NA
"IT1867830","2011","Ireland","IE","Married or living with partner","3","A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",4,4,1,4,4,3,3,3,4,4,2,4,4,4,4,2,2,2,2,2,3,2,5,6,6,76,2,3,4,2,25,NA,25
"IT2017313","2011","Ireland","IE","Married or living with partner","2","The open countryside","35-49","Tertiary education - first level (ISCED 5)","Female","Homemaker",7,3,1,2,2,4,4,4,4,4,1,2,4,1,4,3,3.25,2,4,5,5,2,5,6,6,48,NA,NA,NA,NA,NA,NA,NA
"IT1594726","2011","Ireland","IE","Married or living with partner","3","The open countryside","35-49","Tertiary education - first level (ISCED 5)","Female","Other",5,2,1,2,2,3,3,3,4,3,2,4,4,4,5,3,1.75,2,2,2,4,3,5,6,6,68,NA,NA,NA,NA,NA,NA,NA
"IT1976326","2011","Ireland","IE","Married or living with partner","2","The open countryside","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",5,2,1,1,2,3,1,4,4,4,2,5,4,3,4,1,2,2,4,2,2,3,5,6,6,68,1,4,4,2,40,NA,40
"IT1616216","2011","Ireland","IE","Married or living with partner","2","The open countryside","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",8,2,1,2,2,4,1,3,3,4,2,2,1,2,4,1,3.75,3,2,4,3,4,4,6,5,56,1,1,3,2,35,NA,35
"IT1301813","2011","Ireland","IE","Married or living with partner","3","The open countryside","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",9,2,1,2,4,4,3,3,4,4,2,4,4,2,2,1,3,2,3,2,3,3,5,5,5,68,2,4,4,2,23,NA,23
"IT1302107","2011","Ireland","IE","Married or living with partner","2","The open countryside","35-49","Tertiary education - first level (ISCED 5)","Female","Other",5,2,1,2,4,4,3,4,4,4,2,5,5,5,5,1,1,2,2,2,1,1,6,6,6,88,NA,NA,NA,NA,NA,NA,NA
"IT2001609","2011","Ireland","IE","Married or living with partner","3","The open countryside","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",7,5,2,3,4,4,3,3,4,4,2,4,3,2,1,3,3.5,2,2,2,3,2,4,5,6,76,4,5,5,1,20,NA,20
"IT1301611","2011","Ireland","IE","Married or living with partner","3","The open countryside","35-49","Lower secondary education (ISCED 2)","Female","Employed (includes on leave)",7,5,1,5,4,3,3,3,NA,3,2,4,4,4,4,2,2,3,2,4,3,2,5,6,6,64,3,3,4,1,50,NA,50
"IT1384925","2011","Ireland","IE","Married or living with partner","2","The open countryside","65+","Primary education (ISCED 1)","Female","Homemaker",7,2,5,2,2,4,4,4,4,4,1,4,4,4,4,2,2,1,1,1,1,1,6,6,6,100,NA,NA,NA,NA,NA,NA,NA
"IT1587425","2011","Ireland","IE","Married or living with partner","5 or more children","The open countryside","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Retired",1,2,1,2,2,1,4,4,4,1,3,4,4,4,4,2,2,2,2,1,5,2,6,6,6,72,NA,NA,NA,NA,NA,NA,NA
"IT1963120","2011","Ireland","IE","Married or living with partner","2","The open countryside","50-64","Lower secondary education (ISCED 2)","Female","Retired",7,2,1,1,5,4,4,4,4,4,1,4,4,4,4,2,2,2,2,3,3,2,3,6,6,72,NA,NA,NA,NA,NA,NA,NA
"IT1038113","2011","Ireland","IE","Married or living with partner","3","The open countryside","50-64","Lower secondary education (ISCED 2)","Female","Retired",6,2,5,2,5,4,4,3,4,4,2,4,4,4,4,2,2,2,2,2,3,2,6,6,6,76,NA,NA,NA,NA,NA,NA,NA
"IT1089119","2011","Ireland","IE","Married or living with partner","5 or more children","The open countryside","50-64","Tertiary education - first level (ISCED 5)","Female","Other",6,2,5,2,2,3,3,3,4,4,2,4,3,4,4,1,2.25,2,2,3,3,3,4,6,6,68,NA,NA,NA,NA,NA,NA,NA
"IT1097320","2011","Ireland","IE","Married or living with partner","5 or more children","A village/small town","50-64","Primary education (ISCED 1)","Female","Homemaker",5,2,1,5,5,4,4,4,4,4,1,2,2,2,4,2,3.5,4,3,5,5,5,5,5,5,32,NA,NA,NA,NA,NA,NA,NA
"IT1212006","2011","Ireland","IE","Married or living with partner","5 or more children","The open countryside","65+","Lower secondary education (ISCED 2)","Female","Employed (includes on leave)",9,2,2,5,2,4,4,4,4,4,1,4,4,4,4,1,2,1,1,1,2,1,6,6,6,96,5,5,5,1,35,NA,35
"IT1301005","2011","Ireland","IE","Married or living with partner","3","The open countryside","50-64","Upper secondary education (ISCED 3)","Female","Homemaker",9,5,1,2,4,4,4,4,4,4,1,5,4,4,4,2,1.75,2,2,2,1,2,6,6,6,84,NA,NA,NA,NA,NA,NA,NA
"IT1394522","2011","Ireland","IE","Married or living with partner","4","The open countryside","50-64","Tertiary education - first level (ISCED 5)","Female","Homemaker",6,2,5,1,2,2,1,4,4,4,3,4,4,2,4,2,2.5,5,3,4,6,3,6,5,4,36,NA,NA,NA,NA,NA,NA,NA
"IT1455722","2011","Ireland","IE","Married or living with partner","5 or more children","The open countryside","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Retired",3,2,1,1,2,3,4,3,4,4,2,4,4,2,3,2,2.75,2,2,1,2,2,6,6,6,84,NA,NA,NA,NA,NA,NA,NA
"IT1592219","2011","Ireland","IE","Married or living with partner","2","The open countryside","65+","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Homemaker",8,2,4,3,4,2,4,4,4,3,2,4,4,4,4,2,2,2,2,2,2,1,5,6,6,84,NA,NA,NA,NA,NA,NA,NA
"IT1796225","2011","Ireland","IE","Married or living with partner","1","The open countryside","65+","Tertiary education - first level (ISCED 5)","Female","Unable to work - disability/illness",4,5,1,2,4,4,4,4,4,4,1,3,3,3,3,2,3,2,2,2,2,3,5,5,5,76,NA,NA,NA,NA,NA,NA,NA
"IT1953119","2011","Ireland","IE","Married or living with partner","3","The open countryside","50-64","Lower secondary education (ISCED 2)","Female","Homemaker",7,2,5,2,2,2,3,4,4,4,2,4,4,3,4,2,2.25,1,1,5,1,2,6,6,6,80,NA,NA,NA,NA,NA,NA,NA
"IT1957931","2011","Ireland","IE","Married or living with partner","5 or more children","A village/small town","50-64","Primary education (ISCED 1)","Female","Homemaker",2,2,5,5,5,4,4,4,4,4,1,4,4,4,5,1,1.75,1,1,2,2,2,6,6,6,88,NA,NA,NA,NA,NA,NA,NA
"IT1961926","2011","Ireland","IE","Widowed and not living with partner","5 or more children","A village/small town","65+","Completed education abroad","Female","Homemaker",2,1,5,2,3,2,4,4,4,2,3,5,5,4,4,1,1.5,1,1,1,1,1,6,5,6,100,NA,NA,NA,NA,NA,NA,NA
"IT2009112","2011","Ireland","IE","Married or living with partner","0","A village/small town","50-64","Primary education (ISCED 1)","Female","Employed (includes on leave)",9,1,5,2,2,1,4,2,4,3,2,4,4,4,4,2,2,1,1,1,1,1,6,6,6,100,4,5,5,1,15,NA,15
"LT1125615","2011","Ireland","IE","Married or living with partner","2","The open countryside","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Employed (includes on leave)",7,1,2,1,5,4,4,4,4,4,1,4,5,4,4,2,1.75,2,2,1,2,3,6,6,6,80,3,5,4,1,40,NA,40
"LT1128214","2011","Ireland","IE","Married or living with partner","2","A village/small town","65+","Lower secondary education (ISCED 2)","Female","Homemaker",8,2,5,2,2,4,4,3,4,3,2,4,2,4,4,2,2.5,1,2,5,1,2,6,6,6,76,NA,NA,NA,NA,NA,NA,NA
"LT1126010","2011","Ireland","IE","Married or living with partner","5 or more children","The open countryside","65+","Lower secondary education (ISCED 2)","Female","Homemaker",7,2,4,5,5,4,4,4,4,4,1,5,5,5,5,1,1,1,1,1,1,1,6,6,6,100,NA,NA,NA,NA,NA,NA,NA
"LT1060613","2011","Ireland","IE","Never married and not living with partner","0","The open countryside","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Homemaker",6,2,5,2,2,4,4,4,4,4,1,4,4,4,4,4,2,3,3,4,5,4,6,6,6,44,NA,NA,NA,NA,NA,NA,NA
"LT1114714","2011","Ireland","IE","Married or living with partner","4","The open countryside","50-64","Upper secondary education (ISCED 3)","Female","Retired",1,2,2,5,5,4,4,4,4,4,1,5,2,2,5,1,2.5,2,2,4,5,2,5,6,6,60,NA,NA,NA,NA,NA,NA,NA
"LT1060411","2011","Ireland","IE","Married or living with partner","5 or more children","The open countryside","50-64","Primary education (ISCED 1)","Female","Homemaker",5,2,1,1,2,4,4,4,4,4,1,5,4,2,5,1,2,2,3,3,2,3,5,5,6,68,NA,NA,NA,NA,NA,NA,NA
"LT1052614","2011","Ireland","IE","Married or living with partner","1","The open countryside","65+","Primary education (ISCED 1)","Female","Retired",9,5,5,5,5,4,4,4,4,4,1,4,4,4,5,1,1.75,2,2,3,4,2,5,5,5,68,NA,NA,NA,NA,NA,NA,NA
"LT1092012","2011","Ireland","IE","Widowed and not living with partner","2","The open countryside","65+","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Retired",8,2,2,5,2,1,1,3,4,3,2,4,4,4,5,1,1.75,3,4,5,5,4,4,6,4,36,NA,NA,NA,NA,NA,NA,NA
"LT1296725","2011","Ireland","IE","Married or living with partner","5 or more children","The open countryside","50-64","Primary education (ISCED 1)","Female","Homemaker",3,2,5,5,5,4,4,4,4,4,1,4,2,4,5,2,2.25,3,2,3,2,1,6,4,6,76,NA,NA,NA,NA,NA,NA,NA
"LT1109112","2011","Ireland","IE","Married or living with partner","5 or more children","The open countryside","65+","Lower secondary education (ISCED 2)","Female","Homemaker",1,2,5,2,5,3,4,4,4,2,2,4,3,3,4,1,2.5,3,3,3,3,3,5,5,5,60,NA,NA,NA,NA,NA,NA,NA
"LT1049822","2011","Ireland","IE","Married or living with partner","5 or more children","The open countryside","65+","Lower secondary education (ISCED 2)","Female","Homemaker",7,1,5,2,3,2,4,3,4,4,2,5,4,4,4,1,1.75,2,2,2,2,2,6,6,6,80,NA,NA,NA,NA,NA,NA,NA
"LT1128618","2011","Denmark","DK","Married or living with partner","4","The open countryside","35-49","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Employed (includes on leave)",8,5,1,4,5,4,4,4,4,4,1,5,5,5,5,2,1,1,1,1,1,1,6,6,6,100,4,5,5,1,37,10,47
"LT1001709","2011","Denmark","DK","Married or living with partner","1","A medium to large town","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",9,4,3,4,3,4,2,4,4,3,2,5,5,5,5,2,1,2,2,2,2,2,5,6,6,80,4,4,4,1,40,NA,40
"LT4010813","2011","Denmark","DK","Married or living with partner","2","A medium to large town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",5,4,1,1,2,3,4,3,4,3,2,5,5,5,5,1,1,4,5,4,4,6,5,6,6,28,1,2,4,2,37,NA,37
"LT1457926","2011","Denmark","DK","Married or living with partner","0","A city or city suburb","65+","Lower secondary education (ISCED 2)","Female","Retired",5,5,1,2,4,4,4,4,4,4,1,5,5,5,5,1,1,2,2,3,2,2,6,6,6,76,NA,NA,NA,NA,NA,NA,NA
"LT1084821","2011","Denmark","DK","Married or living with partner","2","A city or city suburb","65+","Tertiary education - first level (ISCED 5)","Female","Retired",3,4,2,1,1,4,4,4,4,4,1,5,2,4,5,1,2,1,2,2,3,3,5,6,6,76,NA,NA,NA,NA,NA,NA,NA
"LT1087016","2011","Denmark","DK","Married or living with partner","4","A city or city suburb","65+","Upper secondary education (ISCED 3)","Female","Retired",7,5,1,1,1,3,4,3,4,4,2,5,5,5,5,1,1,1,1,1,1,1,6,6,6,100,NA,NA,NA,NA,NA,NA,NA
"LT1098220","2011","Denmark","DK","Married or living with partner","1","A city or city suburb","50-64","Lower secondary education (ISCED 2)","Female","Retired",5,5,1,5,2,4,4,4,4,4,1,5,5,4,4,1,1.5,1,3,6,2,2,5,6,5,64,NA,NA,NA,NA,NA,NA,NA
"LT1183215","2011","Denmark","DK","Married or living with partner","2","A medium to large town","50-64","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",7,5,1,2,5,4,4,4,4,4,1,5,5,5,5,3,1,3,2,4,2,2,5,6,5,68,2,3,4,2,43,NA,43
"LT1163011","2011","Denmark","DK","Married or living with partner","3","A medium to large town","50-64","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",8,5,1,5,2,4,4,4,4,4,1,5,5,5,5,2,1,1,1,1,1,1,6,6,6,100,5,5,5,1,37,NA,37
"LT1313109","2011","Denmark","DK","Married or living with partner","2","A medium to large town","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",8,5,1,2,3,4,4,4,4,2,3,5,5,5,5,2,1,1,1,1,1,2,6,6,6,96,4,4,5,1,37,NA,37
"LT1227012","2011","Denmark","DK","Married or living with partner","1","A medium to large town","50-64","Upper secondary education (ISCED 3)","Male","Retired",6,5,1,5,5,4,4,4,4,4,1,5,5,5,5,2,1,2,2,3,2,2,5,5,4,76,NA,NA,NA,NA,NA,NA,NA
"LT1057215","2011","Ireland","IE","Married or living with partner","5 or more children","The open countryside","50-64","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",8,4,1,3,2,4,3,3,4,4,2,5,4,4,5,1,1.5,4,4,2,5,3,3,5,5,48,2,4,4,2,25,4,29
"LT1066417","2011","Ireland","IE","Married or living with partner","3","A village/small town","50-64","Upper secondary education (ISCED 3)","Female","Homemaker",8,2,2,4,2,4,4,4,4,4,1,1,4,4,4,1,2.75,2,2,2,2,2,6,6,6,80,NA,NA,NA,NA,NA,NA,NA
"LT1099120","2011","Ireland","IE","Married or living with partner","2","The open countryside","50-64","Upper secondary education (ISCED 3)","Female","Homemaker",5,2,2,1,5,4,4,4,4,4,1,4,4,2,4,2,2.5,3,3,2,5,3,5,6,6,56,NA,NA,NA,NA,NA,NA,NA
"LT1000001","2011","Ireland","IE","Married or living with partner","1","The open countryside","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Employed (includes on leave)",5,2,2,1,5,4,4,4,4,4,1,4,4,4,4,4,2,3,3,4,2,5,5,5,5,52,1,1,2,3,37,NA,37
"LT1030004","2011","Ireland","IE","Married or living with partner","1","The open countryside","50-64","Primary education (ISCED 1)","Female","Unable to work - disability/illness",8,2,5,2,5,4,4,4,4,4,1,4,4,4,5,1,1.75,3,2,3,3,2,6,6,5,68,NA,NA,NA,NA,NA,NA,NA
"LT1315616","2011","Ireland","IE","Married or living with partner","4","A village/small town","50-64","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",7,2,2,1,5,3,1,3,4,4,2,4,4,4,4,2,2,1,1,1,1,1,6,6,6,100,4,5,5,1,27,NA,27
"LT1180818","2011","Ireland","IE","Never married and not living with partner","1","A village/small town","18-24","Upper secondary education (ISCED 3)","Male","Unemployed",3,2,4,2,2,4,4,3,4,4,2,4,4,4,4,2,2,4,4,4,4,5,4,5,4,36,NA,NA,NA,NA,NA,NA,NA
"LT1011609","2011","Denmark","DK","Married or living with partner","3","A medium to large town","65+","Tertiary education - first level (ISCED 5)","Male","Retired",7,5,1,2,5,4,4,4,4,4,1,5,5,5,5,2,1,1,1,1,1,1,6,6,6,100,NA,NA,NA,NA,NA,NA,NA
"LT1014107","2011","Denmark","DK","Married or living with partner","1","A medium to large town","50-64","Tertiary education - first level (ISCED 5)","Male","Retired",7,5,4,1,3,4,2,4,4,4,3,5,5,5,5,2,1,2,2,3,4,1,6,6,6,72,NA,NA,NA,NA,NA,NA,NA
"LT1018919","2011","Denmark","DK","Married or living with partner","1","A city or city suburb","50-64","Primary education (ISCED 1)","Male","Other",4,4,1,2,2,3,1,4,4,4,2,5,4,5,5,3,1.25,1,1,1,2,1,5,6,6,96,NA,NA,NA,NA,NA,NA,NA
"LT1226819","2011","Denmark","DK","Married or living with partner","2","A medium to large town","65+","Upper secondary education (ISCED 3)","Male","Retired",6,5,1,5,5,4,4,4,4,4,1,5,5,5,5,2,1,2,2,2,3,2,5,6,6,76,NA,NA,NA,NA,NA,NA,NA
"LT1154516","2011","Denmark","DK","Married or living with partner","2","A medium to large town","65+","Upper secondary education (ISCED 3)","Male","Retired",5,5,1,2,5,4,4,4,4,4,1,5,5,5,5,2,1,1,1,1,1,1,6,6,6,100,NA,NA,NA,NA,NA,NA,NA
"LT1186521","2011","Denmark","DK","Married or living with partner","2","A medium to large town","50-64","Upper secondary education (ISCED 3)","Male","Retired",4,5,1,5,5,4,4,4,4,4,1,4,4,4,NA,2,NA,2,3,3,2,3,6,6,6,68,NA,NA,NA,NA,NA,NA,NA
"LT1109617","2011","Denmark","DK","Married or living with partner","1","A medium to large town","65+","Upper secondary education (ISCED 3)","Male","Retired",5,4,1,1,4,4,3,3,4,4,2,4,5,4,4,2,1.75,2,2,3,2,2,4,6,6,76,NA,NA,NA,NA,NA,NA,NA
"LT1293722","2011","Denmark","DK","Married or living with partner","2","A medium to large town","65+","Upper secondary education (ISCED 3)","Male","Retired",7,4,4,1,2,4,4,4,4,4,1,5,5,5,5,2,1,1,1,1,1,1,6,6,6,100,NA,NA,NA,NA,NA,NA,NA
"LT1056719","2011","Denmark","DK","Married or living with partner","2","A medium to large town","65+","Upper secondary education (ISCED 3)","Male","Retired",4,4,1,2,4,4,4,4,4,4,1,5,3,4,4,3,2,2,1,1,1,2,6,6,6,92,NA,NA,NA,NA,NA,NA,NA
"LT1059015","2011","Denmark","DK","Married or living with partner","2","A medium to large town","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",5,4,1,1,2,3,2,3,4,4,2,5,5,5,5,2,1,2,2,2,2,3,5,6,6,76,2,5,5,2,42,NA,42
"LT1194520","2011","Denmark","DK","Married or living with partner","2","A city or city suburb","50-64","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",8,4,1,2,2,4,3,3,4,2,2,5,5,5,5,2,1,1,1,1,1,1,4,6,6,100,5,5,5,1,37,NA,37
"LT1003509","2011","Denmark","DK","Married or living with partner","2","A medium to large town","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Employed (includes on leave)",5,5,1,2,2,4,4,4,4,4,1,5,5,5,5,2,1,1,1,1,1,1,6,6,6,100,5,5,5,1,37,NA,37
"LT4006616","2011","Denmark","DK","Married or living with partner","4","The open countryside","65+","Primary education (ISCED 1)","Female","Retired",3,5,5,5,1,4,4,4,4,4,1,5,5,5,5,1,1,2,2,2,2,2,6,6,6,80,NA,NA,NA,NA,NA,NA,NA
"LT1179826","2011","Denmark","DK","Married or living with partner","1","A village/small town","65+","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Retired",7,5,1,1,5,4,4,4,4,4,1,5,5,5,5,2,1,5,2,6,3,5,5,6,4,36,NA,NA,NA,NA,NA,NA,NA
"LT1181314","2011","Denmark","DK","Married or living with partner","2","A city or city suburb","50-64","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",9,5,1,2,5,4,4,4,4,4,1,5,5,5,5,3,1,2,2,4,3,3,6,6,6,64,2,4,5,2,37,NA,37
"LT3000104","2011","Denmark","DK","Separated or divorced and not living with partner","3","A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Retired",2,4,1,5,3,2,4,4,4,4,3,5,5,2,2,5,2.5,2,4,2,4,2,2,4,5,64,NA,NA,NA,NA,NA,NA,NA
"LT1310207","2011","Ireland","IE","Married or living with partner","1","The open countryside","65+","No education completed (ISCED 0)","Male","Retired",7,2,5,2,2,2,3,2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,6,6,6,80,NA,NA,NA,NA,NA,NA,NA
"LT1072919","2011","Ireland","IE","Married or living with partner","4","The open countryside","65+","No education completed (ISCED 0)","Male","Retired",7,2,5,3,5,4,3,4,3,4,2,4,2,2,3,2,3.25,2,1,2,2,3,4,5,6,80,NA,NA,NA,NA,NA,NA,NA
"LT1457825","2011","Ireland","IE","Widowed and not living with partner","2","The open countryside","65+","Primary education (ISCED 1)","Male","Retired",8,2,5,2,1,4,1,4,4,1,3,4,4,4,4,2,2,2,2,3,3,3,4,4,4,68,NA,NA,NA,NA,NA,NA,NA
"LT1087420","2011","Ireland","IE","Married or living with partner","2","The open countryside","65+","Primary education (ISCED 1)","Male","Retired",7,2,5,2,5,4,4,4,4,4,1,4,2,2,4,2,3,2,2,2,5,2,5,6,6,68,NA,NA,NA,NA,NA,NA,NA
"LT1124008","2011","Ireland","IE","Married or living with partner","2","A village/small town","65+","Primary education (ISCED 1)","Male","Employed (includes on leave)",9,2,5,5,5,4,4,4,4,4,1,4,4,4,4,1,2,2,2,2,2,2,6,6,6,80,4,5,5,1,50,NA,50
"LT1131814","2011","Ireland","IE","Married or living with partner","4","The open countryside","65+","Primary education (ISCED 1)","Male","Retired",4,2,5,1,3,4,2,4,4,4,3,5,2,4,4,5,2.25,1,1,2,2,1,6,6,6,92,NA,NA,NA,NA,NA,NA,NA
"LT1398122","2011","Ireland","IE","Married or living with partner","2","The open countryside","65+","Primary education (ISCED 1)","Male","Retired",8,1,5,1,5,4,4,4,4,4,1,4,4,4,4,1,2,2,3,2,2,2,5,6,6,76,NA,NA,NA,NA,NA,NA,NA
"LT1096824","2011","Ireland","IE","Never married and not living with partner","0","The open countryside","65+","Primary education (ISCED 1)","Male","Retired",8,2,5,5,4,4,4,4,4,4,1,4,4,2,2,2,3,3,3,4,2,2,6,6,6,64,NA,NA,NA,NA,NA,NA,NA
"LT1311814","2011","Ireland","IE","Married or living with partner","5 or more children","The open countryside","65+","Primary education (ISCED 1)","Male","Retired",4,2,5,4,5,4,4,4,4,4,1,4,4,4,4,4,2,2,2,3,2,3,6,6,6,72,NA,NA,NA,NA,NA,NA,NA
